SalesOrderNumber,CustomerKey,OrderDate,OrderQuantity,UnitPrice,SalesAmount,ProductKey,SalesTerritoryKey
SO54214,11078,2007-09-12,1,29.99,29.99,536,6
SO54214,11078,2007-09-12,1,21.98,21.98,485,6
SO54268,11078,2007-09-13,1,24.99,24.99,539,6
SO56449,11078,2007-10-21,1,4.99,4.99,530,6
SO56449,11078,2007-10-21,1,28.99,28.99,541,6
SO56449,11078,2007-10-21,1,34.99,34.99,217,6
SO57281,11078,2007-11-02,1,35.0,35.0,537,6
SO57969,11078,2007-11-15,1,49.99,49.99,231,6
SO57969,11078,2007-11-15,1,8.99,8.99,481,6
SO58429,11078,2007-11-23,1,4.99,4.99,528,6
SO58429,11078,2007-11-23,1,24.99,24.99,535,6
SO58490,11078,2007-11-24,1,24.99,24.99,539,6
SO58490,11078,2007-11-24,1,49.99,49.99,231,6
SO61443,11078,2008-01-04,1,53.99,53.99,490,6
SO62245,11078,2008-01-17,1,2.29,2.29,480,6
SO62245,11078,2008-01-17,1,159.0,159.0,486,6
SO62413,11078,2008-01-20,1,4.99,4.99,530,6
SO62413,11078,2008-01-20,1,2.29,2.29,480,6
SO67668,11078,2008-04-05,1,69.99,69.99,474,6
SO68285,11078,2008-04-15,1,34.99,34.99,217,6
SO68288,11078,2008-04-15,1,21.49,21.49,538,6
SO68288,11078,2008-04-15,1,3.99,3.99,529,6
SO73869,11078,2008-06-27,1,8.99,8.99,479,6
SO73869,11078,2008-06-27,1,4.99,4.99,477,6
SO75084,11078,2008-07-31,1,120.0,120.0,483,6
SO54436,11079,2007-09-16,1,9.99,9.99,478,9
SO65460,11079,2008-03-03,1,4.99,4.99,477,9
SO65460,11079,2008-03-03,1,8.99,8.99,479,9
SO65460,11079,2008-03-03,1,8.99,8.99,225,9
SO74254,11079,2008-07-04,1,24.99,24.99,535,9
SO44379,11080,2005-10-11,1,3374.99,3374.99,351,9
SO51448,11080,2007-07-17,1,2319.99,2319.99,357,9
SO51448,11080,2007-07-17,1,35.0,35.0,537,9
SO51448,11080,2007-07-17,1,4.99,4.99,528,9
SO60764,11080,2007-12-25,1,2384.07,2384.07,562,9
SO60764,11080,2007-12-25,1,34.99,34.99,222,9
SO60764,11080,2007-12-25,1,49.99,49.99,231,9
SO52649,11081,2007-08-16,1,35.0,35.0,537,4
SO52649,11081,2007-08-16,1,2.29,2.29,480,4
SO56136,11081,2007-10-15,1,3.99,3.99,529,4
SO56136,11081,2007-10-15,1,53.99,53.99,488,4
SO56136,11081,2007-10-15,1,8.99,8.99,225,4
SO51592,11082,2007-07-26,1,2294.99,2294.99,359,4
SO51592,11082,2007-07-26,1,35.0,35.0,537,4
SO70231,11082,2008-05-09,1,742.35,742.35,567,4
SO70231,11082,2008-05-09,1,8.99,8.99,479,4
SO70231,11082,2008-05-09,1,4.99,4.99,477,4
SO70231,11082,2008-05-09,1,24.49,24.49,465,4
SO51325,11083,2007-07-10,1,2319.99,2319.99,353,4
SO51325,11083,2007-07-10,1,4.99,4.99,528,4
SO51325,11083,2007-07-10,1,35.0,35.0,537,4
SO51325,11083,2007-07-10,1,34.99,34.99,217,4
SO70362,11083,2008-05-11,1,742.35,742.35,572,4
SO51289,11084,2007-07-08,1,2319.99,2319.99,357,1
SO51289,11084,2007-07-08,1,2.29,2.29,480,1
SO71270,11084,2008-05-24,1,742.35,742.35,570,1
SO71270,11084,2008-05-24,1,8.99,8.99,479,1
SO71270,11084,2008-05-24,1,4.99,4.99,477,1
SO72476,11085,2008-06-08,1,35.0,35.0,537,4
SO72476,11085,2008-06-08,1,4.99,4.99,528,4
SO72476,11085,2008-06-08,1,34.99,34.99,217,4
SO74479,11085,2008-07-11,1,3.99,3.99,529,4
SO74479,11085,2008-07-11,1,49.99,49.99,228,4
SO61384,11086,2008-01-03,1,3.99,3.99,529,4
SO61384,11086,2008-01-03,1,49.99,49.99,234,4
SO73610,11086,2008-06-23,1,4.99,4.99,528,4
SO73610,11086,2008-06-23,1,35.0,35.0,537,4
SO73610,11086,2008-06-23,1,34.99,34.99,222,4
SO73610,11086,2008-06-23,1,24.49,24.49,463,4
SO53299,11087,2007-08-29,1,3.99,3.99,529,4
SO53299,11087,2007-08-29,1,159.0,159.0,486,4
SO63918,11087,2008-02-10,1,35.0,35.0,537,4
SO63918,11087,2008-02-10,1,2.29,2.29,480,4
SO51445,11088,2007-07-17,1,2319.99,2319.99,357,4
SO51445,11088,2007-07-17,1,21.98,21.98,485,4
SO51445,11088,2007-07-17,1,24.49,24.49,463,4
SO70654,11088,2008-05-15,1,742.35,742.35,569,4
SO70654,11088,2008-05-15,1,4.99,4.99,477,4
SO70654,11088,2008-05-15,1,8.99,8.99,479,4
SO70654,11088,2008-05-15,1,53.99,53.99,491,4
SO51194,11089,2007-07-02,1,2294.99,2294.99,363,4
SO51194,11089,2007-07-02,1,21.98,21.98,485,4
SO51194,11089,2007-07-02,1,34.99,34.99,217,4
SO71077,11089,2008-05-21,1,742.35,742.35,572,4
SO71077,11089,2008-05-21,1,34.99,34.99,222,4
SO71077,11089,2008-05-21,1,49.99,49.99,228,4
SO71077,11089,2008-05-21,1,8.99,8.99,482,4
SO45389,11090,2006-02-07,1,3578.27,3578.27,310,4
SO51679,11090,2007-07-31,1,2294.99,2294.99,361,4
SO51679,11090,2007-07-31,1,54.99,54.99,487,4
SO51679,11090,2007-07-31,1,24.49,24.49,463,4
SO71269,11090,2008-05-24,1,742.35,742.35,569,4
SO71269,11090,2008-05-24,1,8.99,8.99,225,4
SO51925,11091,2007-08-02,1,8.99,8.99,479,6
SO51925,11091,2007-08-02,1,4.99,4.99,477,6
SO52420,11091,2007-08-12,1,53.99,53.99,488,6
SO54113,11091,2007-09-10,1,4.99,4.99,530,6
SO54113,11091,2007-09-10,1,28.99,28.99,541,6
SO54113,11091,2007-09-10,1,24.49,24.49,463,6
SO54391,11091,2007-09-15,1,4.99,4.99,530,6
SO54391,11091,2007-09-15,1,7.95,7.95,484,6
SO54831,11091,2007-09-23,1,49.99,49.99,231,6
SO54831,11091,2007-09-23,1,24.49,24.49,465,6
SO55572,11091,2007-10-05,1,3.99,3.99,529,6
SO55572,11091,2007-10-05,1,32.6,32.6,540,6
SO55572,11091,2007-10-05,1,2.29,2.29,480,6
SO55626,11091,2007-10-06,1,3.99,3.99,529,6
SO55626,11091,2007-10-06,1,21.49,21.49,538,6
SO55626,11091,2007-10-06,1,2.29,2.29,480,6
SO56448,11091,2007-10-21,1,4.99,4.99,530,6
SO56448,11091,2007-10-21,1,34.99,34.99,217,6
SO56816,11091,2007-10-28,1,4.99,4.99,477,6
SO57494,11091,2007-11-06,1,3.99,3.99,529,6
SO57494,11091,2007-11-06,1,2.29,2.29,480,6
SO59427,11091,2007-12-06,1,24.99,24.99,535,6
SO59427,11091,2007-12-06,1,4.99,4.99,528,6
SO59427,11091,2007-12-06,1,2.29,2.29,480,6
SO59522,11091,2007-12-07,1,69.99,69.99,474,6
SO60531,11091,2007-12-22,1,2.29,2.29,480,6
SO61333,11091,2008-01-02,1,4.99,4.99,528,6
SO61333,11091,2008-01-02,1,29.99,29.99,536,6
SO62597,11091,2008-01-23,1,3.99,3.99,529,6
SO62597,11091,2008-01-23,1,32.6,32.6,540,6
SO62597,11091,2008-01-23,1,8.99,8.99,225,6
SO62597,11091,2008-01-23,1,53.99,53.99,488,6
SO63516,11091,2008-02-04,1,4.99,4.99,528,6
SO63516,11091,2008-02-04,1,24.99,24.99,535,6
SO63516,11091,2008-02-04,1,34.99,34.99,217,6
SO63516,11091,2008-02-04,1,49.99,49.99,228,6
SO63636,11091,2008-02-06,1,3.99,3.99,529,6
SO63636,11091,2008-02-06,1,21.49,21.49,538,6
SO64475,11091,2008-02-19,1,24.99,24.99,539,6
SO64475,11091,2008-02-19,1,3.99,3.99,529,6
SO64475,11091,2008-02-19,1,2.29,2.29,480,6
SO66157,11091,2008-03-14,1,34.99,34.99,214,6
SO68151,11091,2008-04-13,1,24.49,24.49,467,6
SO68151,11091,2008-04-13,1,120.0,120.0,483,6
SO69332,11091,2008-04-30,1,3.99,3.99,529,6
SO69332,11091,2008-04-30,1,32.6,32.6,540,6
SO69332,11091,2008-04-30,1,34.99,34.99,214,6
SO70203,11091,2008-05-09,1,35.0,35.0,537,6
SO70264,11091,2008-05-10,1,32.6,32.6,540,6
SO70264,11091,2008-05-10,1,2.29,2.29,480,6
SO73198,11091,2008-06-18,1,24.99,24.99,535,6
SO73198,11091,2008-06-18,1,2.29,2.29,480,6
SO73431,11091,2008-06-21,1,4.99,4.99,530,6
SO73431,11091,2008-06-21,1,2.29,2.29,480,6
SO73594,11091,2008-06-23,1,24.99,24.99,535,6
SO73594,11091,2008-06-23,1,2.29,2.29,480,6
SO74373,11091,2008-07-08,1,34.99,34.99,214,6
SO74480,11091,2008-07-11,1,24.99,24.99,539,6
SO74480,11091,2008-07-11,1,3.99,3.99,529,6
SO44364,11092,2005-10-09,1,3374.99,3374.99,348,9
SO51432,11092,2007-07-16,1,2319.99,2319.99,353,9
SO51432,11092,2007-07-16,1,21.98,21.98,485,9
SO60629,11092,2007-12-23,1,2384.07,2384.07,573,9
SO60629,11092,2007-12-23,1,8.99,8.99,479,9
SO44355,11093,2005-10-08,1,3399.99,3399.99,347,9
SO51352,11093,2007-07-11,1,2294.99,2294.99,363,9
SO51352,11093,2007-07-11,1,21.98,21.98,485,9
SO51352,11093,2007-07-11,1,34.99,34.99,222,9
SO51352,11093,2007-07-11,1,8.99,8.99,481,9
SO59760,11093,2007-12-10,1,2384.07,2384.07,562,9
SO59760,11093,2007-12-10,1,34.99,34.99,214,9
SO55816,11094,2007-10-09,1,24.99,24.99,535,9
SO55816,11094,2007-10-09,1,4.99,4.99,528,9
SO64684,11094,2008-02-22,1,7.95,7.95,484,9
SO64684,11094,2008-02-22,1,120.0,120.0,483,9
SO74557,11094,2008-07-14,1,9.99,9.99,478,9
SO74557,11094,2008-07-14,1,4.99,4.99,477,9
SO74557,11094,2008-07-14,1,53.99,53.99,491,9
SO74557,11094,2008-07-14,1,8.99,8.99,225,9
SO44325,11095,2005-10-02,1,3374.99,3374.99,351,9
SO51683,11095,2007-07-31,1,2294.99,2294.99,359,9
SO51683,11095,2007-07-31,1,9.99,9.99,478,9
SO51683,11095,2007-07-31,1,4.99,4.99,477,9
SO51683,11095,2007-07-31,1,53.99,53.99,489,9
SO60885,11095,2007-12-27,1,2384.07,2384.07,573,9
SO60885,11095,2007-12-27,1,34.99,34.99,217,9
SO44387,11096,2005-10-12,1,3374.99,3374.99,351,9
SO53176,11096,2007-08-26,1,2294.99,2294.99,361,9
SO63115,11096,2008-01-31,1,8.99,8.99,225,9
SO63115,11096,2008-01-31,1,2384.07,2384.07,564,9
SO44337,11097,2005-10-05,1,3374.99,3374.99,351,9
SO54519,11097,2007-09-17,1,2294.99,2294.99,361,9
SO54519,11097,2007-09-17,1,9.99,9.99,478,9
SO62750,11097,2008-01-25,1,2384.07,2384.07,562,9
SO62750,11097,2008-01-25,1,34.99,34.99,214,9
SO52579,11098,2007-08-15,1,24.99,24.99,535,9
SO52579,11098,2007-08-15,1,4.99,4.99,528,9
SO63890,11098,2008-02-10,1,53.99,53.99,491,9
SO68475,11098,2008-04-18,1,4.99,4.99,477,9
SO44356,11099,2005-10-08,1,3399.99,3399.99,345,9
SO53971,11099,2007-09-07,1,2294.99,2294.99,361,9
SO53971,11099,2007-09-07,1,9.99,9.99,478,9
SO53971,11099,2007-09-07,1,4.99,4.99,477,9
SO53971,11099,2007-09-07,1,53.99,53.99,490,9
SO61367,11099,2008-01-02,1,2384.07,2384.07,575,9
SO61367,11099,2008-01-02,1,4.99,4.99,477,9
SO61367,11099,2008-01-02,1,8.99,8.99,479,9
SO61367,11099,2008-01-02,1,53.99,53.99,489,9
SO44412,11100,2005-10-17,1,3374.99,3374.99,349,9
SO54928,11100,2007-09-24,1,2319.99,2319.99,355,9
SO54928,11100,2007-09-24,1,24.49,24.49,465,9
SO54928,11100,2007-09-24,1,54.99,54.99,487,9
SO63819,11100,2008-02-08,1,2384.07,2384.07,563,9
SO63819,11100,2008-02-08,1,8.99,8.99,479,9
SO63819,11100,2008-02-08,1,4.99,4.99,477,9
SO44475,11101,2005-10-30,1,3399.99,3399.99,345,9
SO51668,11101,2007-07-30,1,2319.99,2319.99,353,9
SO51668,11101,2007-07-30,1,120.0,120.0,483,9
SO61165,11101,2007-12-31,1,2384.07,2384.07,564,9
SO61165,11101,2007-12-31,1,8.99,8.99,479,9
SO61165,11101,2007-12-31,1,24.49,24.49,463,9
SO61165,11101,2007-12-31,1,4.99,4.99,477,9
SO62239,11102,2008-01-17,1,7.95,7.95,484,9
SO67645,11102,2008-04-05,1,24.99,24.99,535,9
SO72645,11102,2008-06-11,1,9.99,9.99,478,9
SO72645,11102,2008-06-11,1,4.99,4.99,477,9
SO72645,11102,2008-06-11,1,54.99,54.99,487,9
SO44408,11103,2005-10-16,1,3374.99,3374.99,351,9
SO51384,11103,2007-07-13,1,2294.99,2294.99,359,9
SO51384,11103,2007-07-13,1,4.99,4.99,477,9
SO51384,11103,2007-07-13,1,9.99,9.99,478,9
SO51384,11103,2007-07-13,1,53.99,53.99,491,9
SO51384,11103,2007-07-13,1,24.49,24.49,465,9
SO59636,11103,2007-12-08,1,2384.07,2384.07,562,9
SO59636,11103,2007-12-08,1,34.99,34.99,214,9
SO44589,11104,2005-11-04,1,3399.99,3399.99,346,9
SO51594,11104,2007-07-26,1,2294.99,2294.99,359,9
SO51594,11104,2007-07-26,1,35.0,35.0,537,9
SO51594,11104,2007-07-26,1,4.99,4.99,528,9
SO60241,11104,2007-12-17,1,2384.07,2384.07,574,9
SO60241,11104,2007-12-17,1,53.99,53.99,488,9
SO44655,11105,2005-11-14,1,3399.99,3399.99,346,9
SO51235,11105,2007-07-04,1,2294.99,2294.99,361,9
SO59561,11105,2007-12-07,1,2384.07,2384.07,564,9
SO59561,11105,2007-12-07,1,8.99,8.99,479,9
SO59561,11105,2007-12-07,1,7.95,7.95,484,9
SO44679,11106,2005-11-18,1,3399.99,3399.99,346,9
SO51236,11106,2007-07-04,1,2294.99,2294.99,359,9
SO60242,11106,2007-12-17,1,2384.07,2384.07,561,9
SO44574,11107,2005-11-01,1,3374.99,3374.99,349,9
SO51447,11107,2007-07-17,1,2319.99,2319.99,353,9
SO51447,11107,2007-07-17,1,21.98,21.98,485,9
SO51447,11107,2007-07-17,1,34.99,34.99,217,9
SO60612,11107,2007-12-23,1,2384.07,2384.07,573,9
SO60612,11107,2007-12-23,1,34.99,34.99,222,9
SO44581,11108,2005-11-03,1,3374.99,3374.99,348,9
SO51215,11108,2007-07-03,1,2294.99,2294.99,361,9
SO51215,11108,2007-07-03,1,35.0,35.0,537,9
SO60747,11108,2007-12-25,1,2384.07,2384.07,561,9
SO60747,11108,2007-12-25,1,34.99,34.99,222,9
SO44627,11109,2005-11-10,1,3374.99,3374.99,349,9
SO51420,11109,2007-07-15,1,2294.99,2294.99,363,9
SO51420,11109,2007-07-15,1,4.99,4.99,528,9
SO51420,11109,2007-07-15,1,35.0,35.0,537,9
SO51420,11109,2007-07-15,1,21.98,21.98,485,9
SO51420,11109,2007-07-15,1,120.0,120.0,483,9
SO60818,11109,2007-12-26,1,8.99,8.99,225,9
SO60818,11109,2007-12-26,1,2384.07,2384.07,561,9
SO44575,11110,2005-11-01,1,3399.99,3399.99,344,9
SO54367,11110,2007-09-14,1,2294.99,2294.99,361,9
SO64674,11110,2008-02-21,1,2384.07,2384.07,562,9
SO64674,11110,2008-02-21,1,4.99,4.99,477,9
SO64674,11110,2008-02-21,1,8.99,8.99,479,9
SO44690,11111,2005-11-20,1,3399.99,3399.99,344,9
SO54307,11111,2007-09-13,1,2294.99,2294.99,363,9
SO54307,11111,2007-09-13,1,9.99,9.99,478,9
SO54307,11111,2007-09-13,1,4.99,4.99,477,9
SO54307,11111,2007-09-13,1,8.99,8.99,225,9
SO64789,11111,2008-02-23,1,2384.07,2384.07,576,9
SO64789,11111,2008-02-23,1,28.99,28.99,541,9
SO64789,11111,2008-02-23,1,4.99,4.99,530,9
SO44712,11112,2005-11-25,1,3374.99,3374.99,348,9
SO55860,11112,2007-10-09,1,2319.99,2319.99,355,9
SO55860,11112,2007-10-09,1,21.98,21.98,485,9
SO55860,11112,2007-10-09,1,159.0,159.0,486,9
SO65625,11112,2008-03-05,1,2384.07,2384.07,561,9
SO65625,11112,2008-03-05,1,34.99,34.99,214,9
SO52072,11113,2007-08-05,1,9.99,9.99,478,9
SO52072,11113,2007-08-05,1,4.99,4.99,477,9
SO52072,11113,2007-08-05,1,34.99,34.99,217,9
SO52474,11113,2007-08-13,1,4.99,4.99,528,9
SO52474,11113,2007-08-13,1,24.99,24.99,535,9
SO52474,11113,2007-08-13,1,21.98,21.98,485,9
SO56547,11113,2007-10-23,1,7.95,7.95,484,9
SO54594,11114,2007-09-19,1,7.95,7.95,484,9
SO62700,11114,2008-01-25,1,9.99,9.99,478,9
SO62700,11114,2008-01-25,1,4.99,4.99,477,9
SO62700,11114,2008-01-25,1,34.99,34.99,214,9
SO73942,11114,2008-06-28,1,24.99,24.99,535,9
SO73942,11114,2008-06-28,1,4.99,4.99,528,9
SO73942,11114,2008-06-28,1,34.99,34.99,214,9
SO52526,11115,2007-08-14,1,24.99,24.99,535,9
SO52526,11115,2007-08-14,1,2.29,2.29,480,9
SO73651,11115,2008-06-24,1,7.95,7.95,484,9
SO74279,11115,2008-07-05,1,4.99,4.99,477,9
SO74279,11115,2008-07-05,1,9.99,9.99,478,9
SO74279,11115,2008-07-05,1,63.5,63.5,473,9
SO54433,11116,2007-09-16,1,24.99,24.99,535,9
SO54433,11116,2007-09-16,1,2.29,2.29,480,9
SO61977,11116,2008-01-13,1,4.99,4.99,477,9
SO61977,11116,2008-01-13,1,9.99,9.99,478,9
SO61977,11116,2008-01-13,1,34.99,34.99,214,9
SO61977,11116,2008-01-13,1,63.5,63.5,473,9
SO68478,11116,2008-04-18,1,7.95,7.95,484,9
SO44601,11117,2005-11-06,1,3399.99,3399.99,345,9
SO51216,11117,2007-07-03,1,2319.99,2319.99,355,9
SO51216,11117,2007-07-03,1,21.98,21.98,485,9
SO51216,11117,2007-07-03,1,9.99,9.99,478,9
SO51216,11117,2007-07-03,1,4.99,4.99,477,9
SO51216,11117,2007-07-03,1,8.99,8.99,225,9
SO60886,11117,2007-12-27,1,2384.07,2384.07,562,9
SO60886,11117,2007-12-27,1,34.99,34.99,217,9
SO61856,11118,2008-01-11,1,4.99,4.99,477,9
SO61856,11118,2008-01-11,1,9.99,9.99,478,9
SO61856,11118,2008-01-11,1,54.99,54.99,487,9
SO61856,11118,2008-01-11,1,7.95,7.95,484,9
SO70457,11118,2008-05-13,1,4.99,4.99,528,9
SO70457,11118,2008-05-13,1,24.99,24.99,535,9
SO70457,11118,2008-05-13,1,7.95,7.95,484,9
SO75034,11118,2008-07-29,1,7.95,7.95,484,9
SO52164,11119,2007-08-07,1,24.99,24.99,535,9
SO52164,11119,2007-08-07,1,2.29,2.29,480,9
SO52164,11119,2007-08-07,1,7.95,7.95,484,9
SO71358,11119,2008-05-26,1,49.99,49.99,231,9
SO44657,11120,2005-11-14,1,3374.99,3374.99,350,9
SO56903,11120,2007-10-29,1,2294.99,2294.99,361,9
SO56903,11120,2007-10-29,1,35.0,35.0,537,9
SO56903,11120,2007-10-29,1,4.99,4.99,528,9
SO56903,11120,2007-10-29,1,34.99,34.99,222,9
SO56903,11120,2007-10-29,1,24.49,24.49,465,9
SO66697,11120,2008-03-22,1,2384.07,2384.07,562,9
SO66697,11120,2008-03-22,1,28.99,28.99,541,9
SO66697,11120,2008-03-22,1,4.99,4.99,530,9
SO66697,11120,2008-03-22,1,54.99,54.99,487,9
SO60772,11121,2007-12-26,1,7.95,7.95,484,9
SO65022,11121,2008-02-28,1,24.99,24.99,535,9
SO65022,11121,2008-02-28,1,2.29,2.29,480,9
SO65022,11121,2008-02-28,1,7.95,7.95,484,9
SO70025,11121,2008-05-07,1,4.99,4.99,477,9
SO70025,11121,2008-05-07,1,9.99,9.99,478,9
SO53080,11122,2007-08-25,1,7.95,7.95,484,9
SO61373,11122,2008-01-03,1,9.99,9.99,478,9
SO64738,11122,2008-02-23,1,24.99,24.99,535,9
SO56345,11123,2007-10-19,1,4.99,4.99,528,9
SO56345,11123,2007-10-19,1,24.99,24.99,535,9
SO56345,11123,2007-10-19,1,7.95,7.95,484,9
SO68404,11123,2008-04-17,1,7.95,7.95,484,9
SO75001,11123,2008-07-28,1,9.99,9.99,478,9
SO75001,11123,2008-07-28,1,4.99,4.99,477,9
SO75001,11123,2008-07-28,1,34.99,34.99,217,9
SO75001,11123,2008-07-28,1,53.99,53.99,491,9
SO44595,11124,2005-11-05,1,3399.99,3399.99,345,9
SO51649,11124,2007-07-29,1,2294.99,2294.99,359,9
SO51649,11124,2007-07-29,1,9.99,9.99,478,9
SO51649,11124,2007-07-29,1,4.99,4.99,477,9
SO60434,11124,2007-12-20,1,2384.07,2384.07,563,9
SO60434,11124,2007-12-20,1,34.99,34.99,217,9
SO52030,11125,2007-08-04,1,7.95,7.95,484,9
SO53927,11125,2007-09-07,1,9.99,9.99,478,9
SO53927,11125,2007-09-07,1,4.99,4.99,477,9
SO53927,11125,2007-09-07,1,24.49,24.49,463,9
SO61444,11125,2008-01-04,1,24.99,24.99,535,9
SO61444,11125,2008-01-04,1,4.99,4.99,528,9
SO61444,11125,2008-01-04,1,2.29,2.29,480,9
SO44728,11126,2005-11-28,1,3399.99,3399.99,344,9
SO56683,11126,2007-10-25,1,769.49,769.49,590,9
SO56683,11126,2007-10-25,1,21.98,21.98,485,9
SO56683,11126,2007-10-25,1,2.29,2.29,480,9
SO70014,11126,2008-05-06,1,742.35,742.35,565,9
SO70014,11126,2008-05-06,1,4.99,4.99,530,9
SO70014,11126,2008-05-06,1,28.99,28.99,541,9
SO70014,11126,2008-05-06,1,2.29,2.29,480,9
SO55981,11127,2007-10-12,1,3.99,3.99,529,4
SO67537,11127,2008-04-03,1,35.0,35.0,537,4
SO67537,11127,2008-04-03,1,4.99,4.99,528,4
SO60469,11128,2007-12-21,1,3.99,3.99,529,1
SO60469,11128,2007-12-21,1,49.99,49.99,228,1
SO64097,11128,2008-02-13,1,35.0,35.0,537,1
SO64097,11128,2008-02-13,1,4.99,4.99,528,1
SO64097,11128,2008-02-13,1,9.99,9.99,478,1
SO64097,11128,2008-02-13,1,4.99,4.99,477,1
SO64097,11128,2008-02-13,1,34.99,34.99,222,1
SO45382,11129,2006-02-06,1,3578.27,3578.27,313,1
SO51381,11129,2007-07-13,1,2294.99,2294.99,363,1
SO72683,11130,2008-06-11,1,35.0,35.0,537,1
SO72683,11130,2008-06-11,1,2.29,2.29,480,1
SO68646,11131,2008-04-20,1,9.99,9.99,478,6
SO68646,11131,2008-04-20,1,8.99,8.99,225,6
SO68646,11131,2008-04-20,1,4.99,4.99,477,6
SO71456,11131,2008-05-27,1,35.0,35.0,537,6
SO71456,11131,2008-05-27,1,21.98,21.98,485,6
SO72371,11131,2008-06-07,1,4.99,4.99,528,6
SO72371,11131,2008-06-07,1,24.99,24.99,535,6
SO73665,11131,2008-06-24,1,4.99,4.99,530,6
SO74941,11131,2008-07-26,1,49.99,49.99,231,6
SO55957,11132,2007-10-11,1,2294.99,2294.99,361,6
SO55957,11132,2007-10-11,1,4.99,4.99,528,6
SO55957,11132,2007-10-11,1,35.0,35.0,537,6
SO55957,11132,2007-10-11,1,21.98,21.98,485,6
SO55957,11132,2007-10-11,1,9.99,9.99,478,6
SO55957,11132,2007-10-11,1,4.99,4.99,477,6
SO74212,11133,2008-07-02,1,35.0,35.0,537,1
SO74212,11133,2008-07-02,1,21.98,21.98,485,1
SO74212,11133,2008-07-02,1,9.99,9.99,478,1
SO74212,11133,2008-07-02,1,4.99,4.99,477,1
SO44582,11134,2005-11-03,1,3399.99,3399.99,346,9
SO60741,11134,2007-12-25,1,769.49,769.49,589,9
SO70015,11134,2008-05-06,1,742.35,742.35,570,9
SO56423,11135,2007-10-20,1,2319.99,2319.99,355,4
SO56423,11135,2007-10-20,1,9.99,9.99,478,4
SO56423,11135,2007-10-20,1,4.99,4.99,477,4
SO51276,11136,2007-07-07,1,2294.99,2294.99,359,6
SO51276,11136,2007-07-07,1,21.98,21.98,485,6
SO51276,11136,2007-07-07,1,63.5,63.5,472,6
SO63329,11137,2008-02-01,1,35.0,35.0,537,1
SO63329,11137,2008-02-01,1,2.29,2.29,480,1
SO63329,11137,2008-02-01,1,159.0,159.0,486,1
SO74843,11137,2008-07-23,1,3.99,3.99,529,1
SO74843,11137,2008-07-23,1,2.29,2.29,480,1
SO66642,11138,2008-03-22,1,3.99,3.99,529,4
SO66642,11138,2008-03-22,1,34.99,34.99,222,4
SO74246,11138,2008-07-03,1,35.0,35.0,537,4
SO74246,11138,2008-07-03,1,4.99,4.99,528,4
SO66325,11139,2008-03-17,1,8.99,8.99,225,9
SO66325,11139,2008-03-17,1,49.99,49.99,231,9
SO68541,11139,2008-04-19,1,24.99,24.99,535,9
SO54694,11140,2007-09-20,1,4.99,4.99,528,4
SO54694,11140,2007-09-20,1,35.0,35.0,537,4
SO58082,11141,2007-11-17,1,3.99,3.99,529,4
SO58082,11141,2007-11-17,1,34.99,34.99,222,4
SO67234,11141,2008-03-31,1,35.0,35.0,537,4
SO67234,11141,2008-03-31,1,4.99,4.99,528,4
SO67234,11141,2008-03-31,1,34.99,34.99,214,4
SO52682,11142,2007-08-17,1,2.29,2.29,480,6
SO53684,11142,2007-09-02,1,4.99,4.99,528,6
SO53684,11142,2007-09-02,1,29.99,29.99,536,6
SO53684,11142,2007-09-02,1,34.99,34.99,214,6
SO56488,11142,2007-10-22,1,34.99,34.99,217,6
SO56488,11142,2007-10-22,1,24.49,24.49,465,6
SO56610,11142,2007-10-24,1,28.99,28.99,541,6
SO60699,11142,2007-12-25,1,8.99,8.99,479,6
SO60699,11142,2007-12-25,1,4.99,4.99,477,6
SO60699,11142,2007-12-25,1,54.99,54.99,487,6
SO62036,11142,2008-01-14,1,24.99,24.99,539,6
SO62036,11142,2008-01-14,1,3.99,3.99,529,6
SO62036,11142,2008-01-14,1,34.99,34.99,222,6
SO62247,11142,2008-01-17,1,4.99,4.99,530,6
SO62247,11142,2008-01-17,1,34.99,34.99,214,6
SO63894,11142,2008-02-10,1,53.99,53.99,490,6
SO66713,11142,2008-03-23,1,4.99,4.99,530,6
SO66713,11142,2008-03-23,1,24.49,24.49,463,6
SO66784,11142,2008-03-24,1,49.99,49.99,234,6
SO68039,11142,2008-04-11,1,24.99,24.99,535,6
SO68039,11142,2008-04-11,1,4.99,4.99,528,6
SO68039,11142,2008-04-11,1,34.99,34.99,222,6
SO72296,11142,2008-06-06,1,69.99,69.99,475,6
SO72296,11142,2008-06-06,1,24.49,24.49,463,6
SO72801,11142,2008-06-13,1,3.99,3.99,529,6
SO72801,11142,2008-06-13,1,63.5,63.5,472,6
SO72801,11142,2008-06-13,1,21.49,21.49,538,6
SO72976,11142,2008-06-15,1,3.99,3.99,529,6
SO72976,11142,2008-06-15,1,24.99,24.99,539,6
SO72976,11142,2008-06-15,1,2.29,2.29,480,6
SO73185,11142,2008-06-18,1,120.0,120.0,483,6
SO74272,11142,2008-07-04,1,35.0,35.0,537,6
SO74272,11142,2008-07-04,1,4.99,4.99,528,6
SO74272,11142,2008-07-04,1,34.99,34.99,214,6
SO74625,11142,2008-07-16,1,3.99,3.99,529,6
SO74625,11142,2008-07-16,1,34.99,34.99,217,6
SO60226,11143,2007-12-17,1,35.0,35.0,537,4
SO60226,11143,2007-12-17,1,4.99,4.99,528,4
SO60226,11143,2007-12-17,1,2.29,2.29,480,4
